task_id,problem,handoff,corruption_type,label
task_046,"Write a function `chunk_list(items, size)` that splits a list into consecutive chunks of exactly `size` elements each. The LAST chunk, if it has fewer than `size` elements, should be DROPPED entirely (not included as a partial chunk). If `size` is 0 or negative, return an empty list.","HANDOFF MESSAGE FOR AGENT B:

Please implement the following Python function according to the specifications below.

1. Function Name and Signature:
   `def chunk_list(items, size):`

2. Restatement of the Problem:
   The function takes a list `items` and an integer `size`. It must split the list into consecutive chunks where each chunk contains *exactly* `size` elements. 
   - Crucially, if the final chunk has fewer than `size` elements, it must be **dropped entirely** (omitted from the result).
   - If `size` is less than or equal to `0`, the function should return an empty list `[]`.

3. Key Edge Cases to Handle:
   - `size <= 0`: Return `[]` immediately.
   - `size` is greater than the length of `items`: Return `[]` since the only chunk would be partial.
   - `items` is empty: Return `[]`.
   - `size` evenly divides the length of `items`: All chunks are of exact `size`, and no items are dropped.
   - `size` does not evenly divide the length of `items`: The remainder elements at the end are discarded.

4. Implementation Plan / Approach:
   - First, validate the input: if `size <= 0` or `not items`, return `[]`.
   - Iterate through the list using a step of `size` (e.g., using a `for` loop with `range(0, len(items), size)`).
   - For each start index $i$, slice the list: `chunk = items[i : i + size]`.
   - Only append the chunk to your result list if `len(chunk) == size`. This automatically drops any trailing partial chunk.
   - Return the list of chunks.",none,1
task_046,"Write a function `chunk_list(items, size)` that splits a list into consecutive chunks of exactly `size` elements each. The LAST chunk, if it has fewer than `size` elements, should be DROPPED entirely (not included as a partial chunk). If `size` is 0 or negative, return an empty list.","HANDOFF MESSAGE FOR AGENT B:

Please implement the following Python function according to the specifications below.

   

   The function takes a list  and an integer . It must split the list into consecutive chunks where each chunk contains *exactly*  elements. 

",tool_result_drop,0
task_046,"Write a function `chunk_list(items, size)` that splits a list into consecutive chunks of exactly `size` elements each. The LAST chunk, if it has fewer than `size` elements, should be DROPPED entirely (not included as a partial chunk). If `size` is 0 or negative, return an empty list.",- `size` does not evenly divide the length of `items`: The remainder elements at the end are discarded.,over_summarization,0
task_008,Write a function that counts the frequency of each word in a string (case-insensitive) and returns a dict.,"HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function that calculates the word frequency in a given input string and returns the results as a dictionary. 

**Function Signature:**
```python
def count_word_frequency(text: str) -> dict:
```

**Requirements & Edge Cases to Handle:**
1. **Case-Insensitive:** Words must be counted regardless of their casing (e.g., ""Apple"", ""apple"", and ""APPLE"" should all be treated as the same word, converted to lowercase).
2. **Punctuation:** Strip standard punctuation attached to words (e.g., `""hello!""` or `""world,""` should become `""hello""` and `""world""`).
3. **Whitespace:** Handle multiple spaces, tabs, and newlines gracefully.
4. **Empty Input:** If the input string is empty or contains only whitespace/punctuation, return an empty dictionary `{}`.

**Recommended Approach:**
1. Check if the input string is empty or purely whitespace; if so, return `{}`.
2. Convert the entire string to lowercase.
3. Use `re.findall(r'\b\w+\b', text.lower())` to extract all valid word tokens while automatically ignoring punctuation and whitespace boundaries.
4. Iterate through the list of words and build a frequency dictionary (using `collections.Counter` or a standard dictionary with `.get()`).
5. Return the resulting dictionary.",none,1
task_012,Write a function that removes all duplicate elements from a list while preserving the original order of first occurrence.,"Agent B, your task is to write a Python function that removes all duplicate elements from a list while preserving the original order in which they first appeared.

Here are the exact requirements for your implementation:

**Function Signature:**
```python
def remove_duplicates(input_list: list) -> list:
```

**Key Edge Cases to Handle:**
- An empty list (`[]`) should return an empty list.
- A list with no duplicates should return a new list with identical elements and order.
- A list with all identical elements should return a list with a single element.
- The input list can contain mixed data types (e.g., integers, strings, floats), and the function should handle them correctly without type coercion issues.
- The function should return a *new* list, leaving the original input list unmodified.

**Plan/Approach:**
- Use a `set` to keep track of elements you have already seen, which allows for $O(1)$ lookup time.
- Iterate through the `input_list`, and for each element, check if it is in the seen set.
- If it is not in the set, append it to your result list and add it to the seen set.
- Return the result list at the end of the iteration. This naturally preserves the original order and runs in $O(n)$ time complexity.",none,1
task_016,Write a function that returns the maximum depth (number of nesting levels) of a nested list.,"AGENT B HANDOFF MESSAGE

Task: Write a Python function that calculates the maximum nesting depth of a nested list.

Function Signature:
`def max_depth(lst: list) -> int:`

Key Edge Cases to Handle:
1. An empty list `[]` should return a depth of `0`.
2. A flat list containing no nested lists (e.g., `[1, 2, 3]`) should return a depth of `1`.
3. Deeply nested lists (e.g., `[1, [2, [3, [4]]]]`) should return the correct maximum depth level.
4. Lists containing mixed types (integers, strings, and lists) should only increment depth when encountering a nested `list` type.
5. Empty nested lists (e.g., `[[]]`) should be handled correctly.

Recommended Approach:
Use a recursive function. 
- Base case: If the input is not a list, return `0`.
- Recursive step: If the input is a list, the depth is `1` plus the maximum depth among its elements. Iterate through each item in the list, recursively call the function on each item, find the maximum of those results, and add `1`. Handle the edge case of an empty list returning `0` for the inner max calculation so that an empty list overall evaluates to `0` (or `1` + `0` = `1` depending on how you define an empty list's depth—standard convention: an empty list `[]` has depth `1` as a container, or `0` if it contains no elements. Let's define `max_depth([]) = 1` if it's the root list, but wait, usually a flat list is depth 1. Let's make sure: `max_depth([]) -> 1` or `0`? Let's use: `1 + max( (max_depth(x) for x in lst), default=0 )` if `lst` is a list, else `0`. This means `max_depth([])` returns `1 + 0 = 1`, and a flat list returns `1`. If the problem strictly means nesting levels where `[]` has 0 nesting, adjust accordingly. Let's ensure the recursive approach handles this cleanly).",none,1
task_020,Write a function that rotates a list to the right by k positions.,"AGENT B HANDOFF MESSAGE

Objective:
Write a function that rotates a given list to the right by `k` positions.

Function Signature:
```python
def rotate_right(lst: list, k: int) -> list:
    """"""
    Rotates the input list `lst` to the right by `k` positions.
    Returns a new rotated list (or modifies in place, but returning a new list is preferred for safety).
    """"""
```

Key Edge Cases to Handle:
1. **Empty list (`lst = []`)**: Should return an empty list regardless of `k`.
2. **`k = 0`**: Should return a copy of the original list unchanged.
3. **`k` is greater than the list length (`k > len(lst)`)**: `k` should be normalized using modulo arithmetic (`k = k % len(lst)`) so that rotating by a multiple of the length results in no change, and avoids unnecessary full rotations.
4. **Negative values of `k`**: (Optional/Robustness) Consider if `k` could be negative (rotating left). If strictly positive expected, just ensure standard modulo handles positive integers.
5. **List of length 1**: Should always return the single-element list unchanged.

Suggested Approach:
1. Handle the base case: if the list is empty, return `[].copy()`.
2. Normalize `k`: compute `k = k % len(lst)`. If `k == 0`, return `lst.copy()`.
3. Slice the list to isolate the last `k` elements and the remaining elements.
4. Concatenate the last `k` elements with the remaining elements in the correct order: `lst[-k:] + lst[:-k]`.
5. Return the resulting new list.",none,1
task_020,Write a function that rotates a list to the right by k positions.,"AGENT B HANDOFF MESSAGE Objective: Write a function that rotates a given list to the right by `k` positions. Function Signature: ```python def rotate_right(lst: list, k: int) -> list: """""" Rotates the input list `lst` to the right by `k` positions. Returns a new rotated list (or modifies in place, but returning a new list is preferred for safety). """""" ``` Key Edge Cases to Handle: 1. **Empty list (`lst = []`)**: Should return an empty list regardless of `k`. 2. **`k = 0`**: Should return a copy of the original list unchanged. 3. **`k` is greater than the list length (`k > len(lst)`)**: `k` should be normalized using modulo arithmetic (`k = k % len(lst)`) so that",truncation,0
task_047,"Write a function `resolve_aliases(mapping)` where `mapping` is a dict of string -> string that may contain CHAINS of aliases (e.g. {'a': 'b', 'b': 'c'} means a resolves to c). Return a new dict where every key maps directly to its FINAL value (the one that isn't itself a key in the mapping). If a cycle is detected (e.g. a->b->a), map that key to None instead of looping forever.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function that resolves alias chains in a dictionary.

### Function Signature
```python
def resolve_aliases(mapping: dict[str, str]) -> dict[str, str | None]:
```

### Requirements & Edge Cases
1. **Chain Resolution**: Given a dictionary of string-to-string mappings, resolve each key to its final target value. The final value is defined as a value that does *not* appear as a key in the original mapping (or resolves to a terminal value).
2. **Cycle Detection**: If an alias chain contains a cycle (e.g., `{'a': 'b', 'b': 'a'}` or a self-reference `{'a': 'a'}`), the keys involved in the cycle must map to `mathrm{None}` in the returned dictionary instead of causing an infinite loop.
3. **Return Value**: Return a *new* dictionary mapping every original key to its resolved final value (or `None` if part of a cycle).

### Suggested Approach
1. Iterate through each key in the input `mapping`.
2. For each key, trace its chain using a helper or a traversal loop.
3. Keep track of visited nodes during the current traversal to detect cycles:
   - If you hit a key already visited in the current path, a cycle is detected -> mark all nodes in this current path as `None`.
   - If you hit a key that has already been fully resolved (memoization), use its cached result.
   - If you hit a value that is not a key in the mapping, that is the final target value.
4. Store the resolved result for each key and return the new dictionary.",none,1
task_047,"Write a function `resolve_aliases(mapping)` where `mapping` is a dict of string -> string that may contain CHAINS of aliases (e.g. {'a': 'b', 'b': 'c'} means a resolves to c). Return a new dict where every key maps directly to its FINAL value (the one that isn't itself a key in the mapping). If a cycle is detected (e.g. a->b->a), map that key to None instead of looping forever.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function that resolves alias chains in a dictionary.

### Function Signature


### Requirements & Edge Cases

### Suggested Approach",tool_result_drop,0
task_048,"Write a function `weighted_median(values, weights)` that computes the weighted median of a list of numbers with corresponding weights. The weighted median is the smallest value v such that the sum of weights for all elements <= v is at least half the total weight. Assume values and weights are parallel lists of the same length, all weights positive.","Agent B, please implement the `weighted_median(values, weights)` function according to the following specifications:

### Function Signature
```python
def weighted_median(values, weights):
    """"""
    Computes the weighted median of a list of numbers with corresponding weights.
    
    Parameters:
    values (list): A list of numerical values.
    weights (list): A parallel list of positive numerical weights of the same length as values.
    
    Returns:
    The weighted median value.
    """"""
```

### Definition & Requirements
The weighted median is defined as the smallest value $v$ in `values` such that the cumulative sum of weights for all elements $\le v$ is at least half of the total weight (i.e., $\sum_{x \le v} w_x \ge \frac{1}{2} \sum w_i$).

### Key Edge Cases to Handle
- Lists with a single element.
- Even vs. odd total weight distributions.
- Values that are not pre-sorted (inputs can be in any order).
- Floating-point precision when comparing cumulative weights to half the total weight.

### Implementation Plan
1. Combine `values` and `weights` into pairs and sort them in ascending order based on the `values`.
2. Calculate the total sum of all weights and determine the target threshold (`total_weight / 2.0`).
3. Iterate through the sorted pairs while maintaining a running cumulative sum of the weights.
4. Return the first `value` where the cumulative weight meets or exceeds the target threshold.",none,1
task_050,"Write a function `next_business_day(day_of_week)` that takes an integer 0-6 (0=Monday, 6=Sunday) representing today, and returns the integer for the NEXT business day (Mon-Fri only). Friday(4) and Saturday(5) both roll to Monday(0); Sunday(6) rolls to Monday(0) too.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function named `next_business_day(day_of_week)` that determines the next business day given a current day of the week.

**Inputs and Outputs:**
- Input: An integer from 0 to 6 representing the day of the week, where:
  - `0` = Monday
  - `1` = Tuesday
  - `2` = Wednesday
  - `3` = Thursday
  - `4` = Friday
  - `5` = Saturday
  - `6` = Sunday
- Output: An integer (0-6) representing the *next* business day (Monday through Friday only).

**Edge Cases & Rules (Business Days Only - Mon-Fri):**
- Monday (0) -> Tuesday (1)
- Tuesday (1) -> Wednesday (2)
- Wednesday (2) -> Thursday (3)
- Thursday (3) -> Friday (4)
- Friday (4) -> Monday (0)
- Saturday (5) -> Monday (0)
- Sunday (6) -> Monday (0)

**Plan/Approach:**
Implement the function using a simple mapping dictionary or conditional logic:
```python
def next_business_day(day_of_week: int) -> int:
    # Mon-Thu (0-3) simply increment by 1
    if 0 <= day_of_week <= 3:
        return day_of_week + 1
    # Fri (4), Sat (5), and Sun (6) all roll over to Monday (0)
    elif 4 <= day_of_week <= 6:
        return 0
    else:
        raise ValueError(""Invalid day_of_week. Must be between 0 and 6."")
```
Ensure input validation or handle invalid ranges appropriately if needed, and make sure the function signature matches `next_business_day(day_of_week)`.",none,1
task_050,"Write a function `next_business_day(day_of_week)` that takes an integer 0-6 (0=Monday, 6=Sunday) representing today, and returns the integer for the NEXT business day (Mon-Fri only). Friday(4) and Saturday(5) both roll to Monday(0); Sunday(6) rolls to Monday(0) too.","HANDOFF MESSAGE FOR AGENT B:

You need to write a Python function named  that determines the next business day given a current day of the week.

**Inputs and Outputs:**

**Edge Cases & Rules (Business Days Only - Mon-Fri):**

**Plan/Approach:**
Implement the function using a simple mapping dictionary or conditional logic:

Ensure input validation or handle invalid ranges appropriately if needed, and make sure the function signature matches .",tool_result_drop,0
task_051,"Write a function `sparse_matrix_multiply(a, b)` that multiplies two matrices represented as dicts mapping (row, col) -> nonzero value (missing entries are 0). `a` is m x n, `b` is n x p. Return the result in the SAME sparse dict format, with ZERO entries in the result explicitly EXCLUDED (not stored as 0).","Agent B, your task is to implement a function that multiplies two sparse matrices. Here are all the details you need:

### Function Signature
```python
def sparse_matrix_multiply(a, b):
    """"""
    Multiplies two sparse matrices represented as dictionaries.
    
    :param a: Dict representing matrix A of size m x n. 
              Keys are (row, col) tuples, values are nonzero numbers.
    :param b: Dict representing matrix B of size n x p. 
              Keys are (row, col) tuples, values are nonzero numbers.
    :return: Dict representing the result matrix (m x p) in the same sparse format.
    """"""
```

### Requirements & Edge Cases
1. **Input Format**: Matrices `a` and `b` are dictionaries where keys are `(row, col)` tuples and values are nonzero elements. Missing coordinates imply a value of 0.
2. **Output Format**: Return a dictionary of the same format. 
3. **Zero Exclusions**: Any resulting entries that evaluate to `0` must be **explicitly excluded** from the output dictionary (do not store keys with value `0`).
4. **Edge Cases**:
   - Empty matrices (`a` or `b` is empty): Should return an empty dict.
   - Matrices with no overlapping multiplication paths resulting in non-zero values: Should return an empty dict.
   - Dimensions that don't match for multiplication (though assumed valid per standard matrix multiplication rules, handle gracefully if needed).

### Recommended Approach
1. To compute the product $C = A \times B$, an entry $C[i, j]$ is calculated as the dot product of row $i$ of $A$ and column $j$ of $B$: 
   $$C[i, j] = \sum_k A[i, k] \times B[k, j]$$
2. **Optimization for Sparsity**: Instead of iterating through all possible indices, index matrix `b` by its rows so you can quickly find all non-zero entries $B[k, j]$ for a given $k$. 
   - Create an index for `b`: map each row $k$ to a list/dict of $(col, value)$ pairs.
3. Iterate through the non-zero entries of `a`. For each entry `(i, k)` with value `val_a`:
   - Look up all columns $j$ where $B[k, j]$ exists with `val_b`.
   - Accumulate products into a temporary results data structure (e.g., a `collections.defaultdict(float)` keyed by `(i, j)`).
4. After processing all products, filter out any accumulated sums that equal `0` (due to floating-point cancellation, if applicable) and build the final sparse dictionary.",none,1
task_051,"Write a function `sparse_matrix_multiply(a, b)` that multiplies two matrices represented as dicts mapping (row, col) -> nonzero value (missing entries are 0). `a` is m x n, `b` is n x p. Return the result in the SAME sparse dict format, with ZERO entries in the result explicitly EXCLUDED (not stored as 0).","To compute the product $C = A \times B$, an entry $C[i, j]$ is calculated as the dot product of row $i$ of $A$ and column $j$ of $B$: $$C[i, j] = \sum_k A[i, k] \times B[k, j]$$ 2.",over_summarization,0
task_052,"Write a function `trim_outliers(values, k)` that removes elements more than `k` standard deviations from the MEAN of the ORIGINAL list (compute mean/stdev once, up front, before removing anything -- do not recompute after each removal). Use population standard deviation. Return the filtered list preserving original order.","Handoff Message for Agent B:

You need to implement a Python function named `trim_outliers(values, k)` that filters out outlier elements from a list based on the mean and population standard deviation of the **original** dataset.

### Function Signature
```python
def trim_outliers(values: list[float], k: float) -> list[float]:
```

### Requirements & Behavior
1. **Compute upfront:** Calculate the mean ($\mu$) and the population standard deviation ($\sigma$) of the entire input list *once*, prior to any filtering. Do not recalculate these metrics iteratively as elements are removed.
2. **Population Standard Deviation:** Use the population standard deviation formula ($\sigma = \sqrt{\frac{\sum (x - \mu)^2}{N}}$), not the sample standard deviation (e.g., `statistics.pstdev` or `numpy` with default/explicit degrees of freedom `ddof=0`).
3. **Filtering Condition:** Keep only the elements $x$ that satisfy:
   $$\mu - (k \cdot \sigma) \le x \le \mu + (k \cdot \sigma)$$
4. **Order Preservation:** Return a new list containing the retained elements in their original relative order.

### Key Edge Cases to Handle
- **Empty list (`values = []`):** Should safely return an empty list without division-by-zero errors.
- **Single-element list (`values = [x]`):** $\sigma$ will be `0`. An element equals the mean, so it should be kept (or handled gracefully without errors).
- **All identical elements (`values = [5, 5, 5]`):** $\sigma = 0$. All elements equal the mean, so all should be retained.
- **Negative or zero `k`:** Works mathematically as defined (if $k=0$, only elements exactly equal to the mean are kept).

### Suggested Approach
1. Handle the edge case of an empty `values` list (return `[]`).
2. Compute the mean of `values`.
3. Compute the population standard deviation of `values` (using `statistics.pstdev(values)` or manually using `sum` and `math.sqrt`).
4. Calculate the lower and upper bounds: `lower_bound = mean - (k * stdev)` and `upper_bound = mean + (k * stdev)`.
5. Use a list comprehension to filter `values` for elements falling inclusively within `[lower_bound, upper_bound]`.
6. Return the filtered list.",none,1
task_053,"Write a function `deep_merge(d1, d2)` that merges two nested dictionaries. If a key exists in both and BOTH values are dicts, merge them recursively. If a key exists in both and at least one value is NOT a dict, the value from `d2` OVERWRITES d1's value entirely (no list concatenation or other merging).","Handoff Message for Agent B:

Please implement a Python function named `deep_merge(d1, d2)` that recursively merges two nested dictionaries. 

**Requirements & Behavior:**
- **Exact Function Signature:** `def deep_merge(d1, d2):`
- **Merging Rule for Dicts:** If a key exists in both `d1` and `d2`, and **both** values are dictionaries (`dict`), call `deep_merge` recursively on them.
- **Overwriting Rule:** If a key exists in both `d1` and `d2`, but at least one of the values is **not** a dictionary, the value from `d2` must completely overwrite the value in `d1` (no list concatenation, no type checking other than `dict`, just straight replacement).
- **Non-overlapping Keys:** Keys present in only `d1` or only `d2` should be preserved in the resulting dictionary.
- **Immutability (Best Practice):** Ensure you do not mutate the original input dictionaries `d1` and `d2` in-place unless standard, but returning a new merged dictionary is preferred.

**Key Edge Cases to Handle:**
- Overwriting a dict with a non-dict (e.g., `d1 = {'a': {'x': 1}}`, `d2 = {'a': 5}` -> result: `{'a': 5}`).
- Overwriting a non-dict with a dict (e.g., `d1 = {'a': 5}`, `d2 = {'a': {'x': 1}}` -> result: `{'a': {'x': 1}}`).
- Handling empty dictionaries (`{}`).
- Ensuring deep copies or avoiding shared references in nested structures where appropriate.

**Plan / Approach:**
1. Create a copy of `d1` (or build a new result dict) so you don't mutate the inputs directly.
2. Iterate through all keys and values in `d2`.
3. For each key, check if it already exists in the result dictionary and if both the existing value and the `d2` value are instances of `dict`.
4. If both are dicts, recursively call `deep_merge` and assign the result.
5. Otherwise, simply assign/overwrite with the value from `d2`.
6. Return the resulting dictionary.",none,1
task_054,Write a function `longest_increasing_run(nums)` that returns the length of the longest STRICTLY increasing contiguous (not subsequence) run in a list of integers. An empty list returns 0.,"**HANDOFF MESSAGE FOR AGENT B**

**Objective:**
Write a Python function that calculates the length of the longest strictly increasing contiguous subsegment (run) within a list of integers.

**Function Signature:**
```python
def longest_increasing_run(nums: list[int]) -> int:
```

**Key Edge Cases to Handle:**
1. **Empty list (`[]`):** Should return `0`.
2. **Single-element list (`[x]`):** Should return `1`.
3. **Strictly decreasing list (e.g., `[3, 2, 1]`):** Should return `1` (since the run must be *strictly* increasing, equal adjacent elements like `[1, 1, 1]` should also yield a maximum run length of `1`).
4. **Already sorted list (e.g., `[1, 2, 3, 4]`):** Should return the full length of the list.

**Brief Plan / Approach:**
- Handle the empty list edge case immediately by returning `0`.
- Maintain two variables: `max_len` (to keep track of the overall longest run found) and `current_len` (to track the length of the current strictly increasing run). Both can be initialized to `1` since a non-empty list has at least a run of length 1.
- Iterate through the list starting from the second element (index 1 up to `len(nums)`).
- For each element at index `i`, compare it with the previous element (`nums[i] > nums[i-1]`):
  - If true, increment `current_len` by 1.
  - If false, reset `current_len` to 1.
- At each step, update `max_len = max(max_len, current_len)`.
- Return `max_len` at the end of the iteration.",none,1
task_055,"Write a function `format_currency(amount, currency)` that formats a float as a currency string. For currency='USD', format as '$X,XXX.XX' with comma thousands separators and exactly 2 decimals. For currency='JPY', format as 'Y-X,XXX' with comma separators and NO decimal places (JPY has no subunits), rounding HALF UP on exact .5 values (e.g. 1234.5 rounds to 1235, not banker's rounding to even). Negative amounts get a leading '-' before the symbol.","Handoff for Agent B:

Please implement a Python function named `format_currency(amount, currency)` that formats a numeric float amount into a specific currency string based on the given currency code ('USD' or 'JPY').

### Exact Signature:
```python
def format_currency(amount: float, currency: str) -> str:
```

### Requirements & Formatting Rules:
1. **USD Currency (`currency='USD'`):**
   - Format as `$X,XXX.XX` (comma thousands separators, exactly 2 decimal places).
   - Example: `1234567.89` -> `'$1,234,567.89'`

2. **JPY Currency (`currency='JPY'`):**
   - Format as `Y-X,XXX` (comma thousands separators, NO decimal places since JPY has no subunits).
   - **Crucial Rounding Rule:** Must use traditional **ROUND HALF UP** for exact `.5` values (e.g., `1234.5` rounds to `1235`, not Python's default banker's rounding).

3. **Negative Amounts:**
   - Negative amounts must place a leading `-` sign *before* the currency symbol.
   - Examples: 
     - `-1234.56` (USD) -> `'-$1,234.56'`
     - `-1234.5` (JPY) -> `'-Y-1,235'`

### Implementation Approach & Edge Cases:
- **Handling Round HALF UP:** Python's built-in `round()` uses round-to-even (banker's rounding). To properly implement round-half-up for positive and negative numbers, you can use the `decimal` module with `ROUND_HALF_UP` rounding mode, or manually implement the half-up logic before formatting.
- **Sign Separation:** It is easiest to extract the absolute value of `amount` to handle the formatting (commas, decimals, symbols) and then prepend `-` if the original amount was strictly less than zero.
- **Unsupported Currencies:** (Optional safety) Handle or assume valid inputs as specified.",none,1
task_055,"Write a function `format_currency(amount, currency)` that formats a float as a currency string. For currency='USD', format as '$X,XXX.XX' with comma thousands separators and exactly 2 decimals. For currency='JPY', format as 'Y-X,XXX' with comma separators and NO decimal places (JPY has no subunits), rounding HALF UP on exact .5 values (e.g. 1234.5 rounds to 1235, not banker's rounding to even). Negative amounts get a leading '-' before the symbol.","Handoff for Agent B: Please implement a Python function named `format_currency(amount, currency)` that formats a numeric float amount into a specific currency string based on the given currency code ('USD' or 'JPY'). ### Exact Signature: ```python def format_currency(amount: float, currency: str) -> str: ``` ### Requirements & Formatting Rules: 1. **USD Currency (`currency='USD'`):** - Format as `$X,XXX.XX` (comma thousands separators, exactly 2 decimal places). - Example: `1234567.89` -> `'$1,234,567.89'` 2. **JPY Currency (`currency='JPY'`):** - Format as `Y-X,XXX` (comma thousands separators, NO decimal places since JPY has no subunits). - **Crucial Rounding Rule:** Must use traditional **ROUND HALF UP** for exact `.5` values (e.g., `1234.5` rounds to `1235`, not Python's default banker's rounding). 3. **Negative Amounts:**",truncation,0
task_055,"Write a function `format_currency(amount, currency)` that formats a float as a currency string. For currency='USD', format as '$X,XXX.XX' with comma thousands separators and exactly 2 decimals. For currency='JPY', format as 'Y-X,XXX' with comma separators and NO decimal places (JPY has no subunits), rounding HALF UP on exact .5 values (e.g. 1234.5 rounds to 1235, not banker's rounding to even). Negative amounts get a leading '-' before the symbol.","Handoff for Agent B:

Please implement a Python function named `format_currency(amount, currency)` that formats a numeric float amount into a specific currency string based on the given currency code ('USD' or 'JPY').

### Exact Signature:
```python
def format_currency(amount: float, currency: str) -> str:
```

### Requirements & Formatting Rules:
1. 3. **Negative Amounts:**
   - Negative amounts must place a leading `-` sign *before* the currency symbol.
   - Examples: 
     - `-1234.56` (USD) -> `'-$1,234.56'`
     - `-1234.5` (JPY) -> `'-Y-1,235'`

### Implementation Approach & Edge Cases:
- **Handling Round HALF UP:** Python's built-in `round()` uses round-to-even (banker's rounding). It is easiest to extract the absolute value of `amount` to handle the formatting (commas, decimals, symbols) and then prepend `-` if the original amount was strictly less than zero.
- **Unsupported Currencies:** (Optional safety) Handle or assume valid inputs as specified.",entity_omission,0
task_055,"Write a function `format_currency(amount, currency)` that formats a float as a currency string. For currency='USD', format as '$X,XXX.XX' with comma thousands separators and exactly 2 decimals. For currency='JPY', format as 'Y-X,XXX' with comma separators and NO decimal places (JPY has no subunits), rounding HALF UP on exact .5 values (e.g. 1234.5 rounds to 1235, not banker's rounding to even). Negative amounts get a leading '-' before the symbol.","Handoff for Agent B:

Please implement a Python function named  that formats a numeric float amount into a specific currency string based on the given currency code ('USD' or 'JPY').

### Exact Signature:


### Requirements & Formatting Rules:



### Implementation Approach & Edge Cases:",tool_result_drop,0
task_055,"Write a function `format_currency(amount, currency)` that formats a float as a currency string. For currency='USD', format as '$X,XXX.XX' with comma thousands separators and exactly 2 decimals. For currency='JPY', format as 'Y-X,XXX' with comma separators and NO decimal places (JPY has no subunits), rounding HALF UP on exact .5 values (e.g. 1234.5 rounds to 1235, not banker's rounding to even). Negative amounts get a leading '-' before the symbol.","Please implement a Python function named `format_currency(amount, currency)` that formats a numeric float amount into a specific currency string based on the given currency code ('USD' or 'JPY').",over_summarization,0
task_056,"Write a function `topo_sort_courses(num_courses, prereqs)` where `prereqs` is a list of [course, prereq] pairs meaning `prereq` must come before `course`. Return a valid ordering (list of course indices 0..num_courses-1) satisfying all prerequisites. If it's impossible (a cycle exists), return an empty list.","**HANDOFF MESSAGE FOR AGENT B**

**Objective:**
Write a function that performs a topological sort on a set of courses given their prerequisite relationships. If a valid ordering exists, return it as a list of course indices. If a cycle exists (making it impossible to complete all courses), return an empty list.

**Function Signature:**
```python
def topo_sort_courses(num_courses: int, prereqs: list[list[int]]) -> list[int]:
    """"""
    Parameters:
    - num_courses: Total number of courses, labeled from 0 to num_courses - 1.
    - prereqs: A list of pairs where prereqs[i] = [course, prereq], meaning 
               'prereq' must be taken before 'course'.
               
    Returns:
    - A valid list of course indices representing the topological order, 
      or an empty list [] if a cycle is detected.
    """"""
```

**Key Edge Cases to Handle:**
1. **No Prerequisites (`prereqs` is empty):** Should return any valid ordering of courses (e.g., `[0, 1, 2, ..., num_courses - 1]`).
2. **Disconnected Graphs:** Courses with no incoming or outgoing edges should still be included in the final output.
3. **Cycles (Invalid Graph):** Any direct or indirect dependency loop (e.g., `[[0, 1], [1, 0]]` or self-loops like `[[0, 0]]`) must be detected, resulting in an empty list `[]` return value.
4. **Zero Courses (`num_courses = 0`):** Should handle gracefully and return `[]`.

**Proposed Plan / Approach:**
1. **Graph Representation:** Build an adjacency list where each course points to its dependents (or vice versa, depending on the chosen algorithm). Counting in-degrees (number of incoming edges for each node) is recommended.
2. **Algorithm (Kahn's Algorithm / BFS):**
   - Initialize an in-degree array of size `num_courses` with zeros, and populate it using `prereqs`.
   - Use a queue (or stack) to collect all courses with an in-degree of `0` (no prerequisites).
   - Pop nodes from the queue, append them to your result list, and for each neighbor of the popped node, decrement its in-degree. If a neighbor's in-degree drops to `0`, push it onto the queue.
3. **Cycle Detection:**
   - After processing, check if the length of your result list equals `num_courses`. 
   - If they are equal, return the result list. If not (meaning some nodes were never added due to being trapped in a cycle), return `[]`.",none,1
